Year,Pitch Type,Velocity,Pitch Outcome,Zone,Spin Rate,Plate Appearance Outcome
2018,4-Seam Fastball,98.2,called_strike,9.0,2158.0,
2018,4-Seam Fastball,99.3,hit_into_play,8.0,1990.0,single
2018,4-Seam Fastball,99.5,ball,13.0,2066.0,
2018,Curveball,77.0,swinging_strike,5.0,2385.0,
2018,4-Seam Fastball,98.2,called_strike,7.0,1983.0,
2018,Split-Finger,85.8,ball,13.0,1155.0,
2018,Sweeper,84.2,hit_into_play,6.0,2429.0,field_out
2018,Split-Finger,88.0,ball,11.0,980.0,
2018,Sweeper,83.4,swinging_strike,9.0,2279.0,
2018,4-Seam Fastball,98.5,ball,13.0,2068.0,
2018,Sweeper,82.1,called_strike,14.0,2351.0,
2018,Sweeper,82.6,hit_into_play,5.0,2194.0,field_out
2018,4-Seam Fastball,97.2,swinging_strike,4.0,1996.0,
2018,4-Seam Fastball,96.7,ball,11.0,1967.0,
2018,Sweeper,81.3,hit_into_play,7.0,2345.0,field_out
2018,Sweeper,81.6,ball,14.0,2309.0,
2018,Split-Finger,86.7,ball,13.0,1219.0,
2018,Sweeper,83.0,hit_into_play,8.0,2446.0,field_out
2018,4-Seam Fastball,97.8,foul,8.0,2081.0,
2018,Split-Finger,86.6,ball,13.0,1311.0,
2018,4-Seam Fastball,96.9,called_strike,8.0,2153.0,
2018,Sweeper,83.5,swinging_strike,14.0,2483.0,strikeout
2018,Sweeper,81.2,foul,14.0,2316.0,
2018,Curveball,74.2,ball,11.0,2254.0,
2018,4-Seam Fastball,95.0,called_strike,4.0,2009.0,
2018,Split-Finger,87.3,hit_into_play,9.0,1094.0,force_out
2018,Split-Finger,87.8,swinging_strike,9.0,1268.0,
2018,Split-Finger,88.9,blocked_ball,14.0,1344.0,
2018,4-Seam Fastball,98.0,called_strike,9.0,2260.0,
2018,4-Seam Fastball,96.0,ball,14.0,2130.0,walk
2018,Sweeper,82.3,blocked_ball,14.0,2343.0,
2018,4-Seam Fastball,98.0,ball,14.0,2168.0,
2018,4-Seam Fastball,98.2,ball,14.0,2272.0,
2018,Split-Finger,87.9,swinging_strike,13.0,1155.0,strikeout
2018,Sweeper,82.9,swinging_strike_blocked,14.0,2405.0,
2018,4-Seam Fastball,97.5,called_strike,8.0,2101.0,
2018,4-Seam Fastball,98.2,hit_into_play,4.0,2201.0,single
2018,4-Seam Fastball,98.4,ball,13.0,2003.0,
2018,4-Seam Fastball,97.2,foul,7.0,2204.0,
2018,4-Seam Fastball,97.8,ball,14.0,2274.0,
2018,Curveball,75.7,ball,14.0,2459.0,
2018,Split-Finger,87.6,swinging_strike_blocked,14.0,1238.0,strikeout
2018,4-Seam Fastball,96.8,foul,5.0,2189.0,
2018,Sweeper,79.8,called_strike,9.0,2149.0,
2018,Curveball,75.2,hit_into_play,4.0,2478.0,field_out
2018,4-Seam Fastball,97.8,called_strike,7.0,2297.0,
2018,Curveball,74.6,ball,14.0,2453.0,
2018,Sweeper,82.3,swinging_strike_blocked,14.0,2341.0,strikeout
2018,Curveball,76.6,foul,9.0,2516.0,
2018,Split-Finger,87.6,ball,14.0,1365.0,
2018,4-Seam Fastball,98.4,foul,9.0,2362.0,
2018,Curveball,74.3,swinging_strike,8.0,2448.0,
2018,4-Seam Fastball,95.7,foul,13.0,2314.0,
2018,4-Seam Fastball,95.4,ball,13.0,2091.0,
2018,4-Seam Fastball,95.4,hit_into_play,5.0,2142.0,field_out
2018,4-Seam Fastball,98.5,swinging_strike,14.0,2110.0,strikeout
2018,Split-Finger,87.1,foul,9.0,1247.0,
2018,4-Seam Fastball,97.8,called_strike,5.0,2221.0,
2018,Sweeper,85.1,ball,11.0,2446.0,walk
2018,4-Seam Fastball,99.6,ball,14.0,2265.0,
2018,Sweeper,85.3,foul,3.0,2403.0,
2018,Sweeper,83.1,foul,6.0,2322.0,
2018,Split-Finger,89.9,ball,14.0,1474.0,
2018,Sweeper,83.6,called_strike,8.0,2320.0,
2018,Sweeper,82.2,ball,11.0,2270.0,
2018,Split-Finger,87.8,hit_into_play,7.0,1156.0,field_out
2018,4-Seam Fastball,101.0,foul,11.0,2242.0,
2018,Split-Finger,92.4,blocked_ball,14.0,1627.0,
2018,4-Seam Fastball,100.7,ball,11.0,2191.0,
2018,4-Seam Fastball,101.0,called_strike,7.0,2184.0,
2018,Split-Finger,90.5,blocked_ball,14.0,1293.0,
2018,Curveball,77.2,called_strike,13.0,2474.0,
2018,Sweeper,84.0,hit_into_play,8.0,2362.0,field_out
2018,4-Seam Fastball,98.7,swinging_strike,4.0,2167.0,
2018,Split-Finger,89.7,blocked_ball,14.0,1497.0,
2018,Sweeper,85.6,swinging_strike,12.0,2427.0,strikeout
2018,Split-Finger,90.4,ball,14.0,1443.0,
2018,Split-Finger,89.1,blocked_ball,14.0,1414.0,
2018,Split-Finger,87.8,foul,6.0,1227.0,
2018,Sweeper,83.0,called_strike,11.0,2316.0,
2018,4-Seam Fastball,98.1,hit_into_play,8.0,2369.0,single
2018,Sweeper,83.0,called_strike,12.0,2358.0,
2018,Split-Finger,88.4,ball,14.0,1314.0,
2018,4-Seam Fastball,95.8,hit_into_play,4.0,2076.0,home_run
2018,4-Seam Fastball,97.9,ball,8.0,2088.0,walk
2018,4-Seam Fastball,96.6,swinging_strike,11.0,2079.0,
2018,4-Seam Fastball,95.1,ball,12.0,2131.0,
2018,Split-Finger,84.6,ball,11.0,991.0,
2018,Split-Finger,84.9,ball,14.0,1305.0,
2018,Curveball,71.2,called_strike,5.0,2352.0,
2018,Split-Finger,87.2,hit_into_play,2.0,1325.0,grounded_into_double_play
2018,Curveball,75.0,called_strike,2.0,2410.0,
2018,Split-Finger,87.6,hit_into_play,9.0,1350.0,force_out
2018,4-Seam Fastball,98.4,hit_into_play,2.0,2238.0,single
2018,Split-Finger,90.8,ball,14.0,1388.0,
2018,Split-Finger,87.0,foul,4.0,1003.0,
2018,Split-Finger,86.7,foul,7.0,1319.0,
2018,Split-Finger,91.1,swinging_strike_blocked,14.0,1351.0,strikeout
2018,4-Seam Fastball,100.6,swinging_strike,5.0,2335.0,
2018,Split-Finger,87.9,called_strike,3.0,1430.0,
2018,4-Seam Fastball,97.0,ball,14.0,2083.0,walk
2018,4-Seam Fastball,98.3,ball,13.0,2254.0,
2018,Split-Finger,89.7,blocked_ball,14.0,1464.0,
2018,4-Seam Fastball,98.7,ball,8.0,2224.0,
2018,Sweeper,84.4,foul,4.0,2258.0,
2018,Split-Finger,87.9,swinging_strike_blocked,14.0,1430.0,strikeout
2018,Sweeper,83.3,called_strike,9.0,,
2018,4-Seam Fastball,97.9,ball,9.0,2184.0,
2018,Split-Finger,87.5,swinging_strike_blocked,14.0,1327.0,
2018,Sweeper,83.2,hit_into_play,6.0,2230.0,field_out
2018,Sweeper,83.4,ball,14.0,2329.0,
2018,4-Seam Fastball,98.7,ball,13.0,2190.0,walk
2018,4-Seam Fastball,96.9,called_strike,7.0,2213.0,
2018,4-Seam Fastball,95.4,ball,11.0,2144.0,
2018,4-Seam Fastball,96.3,ball,7.0,2005.0,
2018,Sweeper,80.7,ball,14.0,2167.0,
2018,4-Seam Fastball,94.7,called_strike,8.0,1970.0,
2018,4-Seam Fastball,100.1,hit_into_play,6.0,2290.0,single
2018,Split-Finger,89.9,blocked_ball,14.0,1486.0,
2018,4-Seam Fastball,98.8,called_strike,2.0,2079.0,
2018,4-Seam Fastball,100.1,ball,14.0,2190.0,
2018,Split-Finger,88.5,ball,11.0,1442.0,walk
2018,Curveball,77.2,blocked_ball,14.0,2518.0,
2018,4-Seam Fastball,99.9,ball,14.0,2325.0,
2018,Split-Finger,89.9,blocked_ball,14.0,1464.0,
2018,Split-Finger,87.2,called_strike,5.0,1404.0,
2018,Sweeper,81.7,hit_into_play,1.0,2402.0,double
2018,Sweeper,84.2,ball,14.0,2492.0,
2018,Split-Finger,87.6,foul,2.0,1126.0,
2018,4-Seam Fastball,98.5,foul,3.0,2256.0,
2018,4-Seam Fastball,97.4,foul,1.0,2133.0,
2018,Sweeper,83.1,ball,14.0,2368.0,
2018,Sweeper,82.2,ball,14.0,2369.0,
2018,Split-Finger,88.7,called_strike,2.0,1264.0,strikeout
2018,Split-Finger,88.1,swinging_strike,14.0,1357.0,
2018,4-Seam Fastball,98.5,foul,2.0,2247.0,
2018,Split-Finger,87.4,swinging_strike,11.0,1178.0,strikeout
2018,Split-Finger,88.5,ball,14.0,1506.0,
2018,4-Seam Fastball,98.0,called_strike,11.0,2182.0,
2018,Split-Finger,87.9,ball,14.0,2403.0,
2018,4-Seam Fastball,96.2,called_strike,4.0,2267.0,
2018,Sweeper,84.4,called_strike,1.0,2341.0,strikeout_double_play
2018,Split-Finger,88.5,blocked_ball,14.0,1401.0,
2018,Split-Finger,86.7,ball,11.0,1318.0,
2018,4-Seam Fastball,97.6,foul,5.0,2171.0,
2018,Sweeper,82.9,called_strike,8.0,2154.0,
2018,Sweeper,82.6,ball,14.0,,
2018,Sweeper,83.9,hit_into_play,11.0,2176.0,field_out
2018,4-Seam Fastball,97.2,ball,13.0,2195.0,
2018,4-Seam Fastball,97.2,ball,14.0,2239.0,
2018,Sweeper,82.7,called_strike,4.0,2221.0,
2018,4-Seam Fastball,97.1,hit_into_play,9.0,2356.0,single
2018,4-Seam Fastball,95.8,ball,11.0,2113.0,
2018,4-Seam Fastball,99.5,hit_into_play,9.0,2352.0,field_out
2018,4-Seam Fastball,98.5,ball,14.0,2339.0,
2018,Sweeper,84.9,foul,12.0,2340.0,
2018,4-Seam Fastball,98.5,foul,6.0,2244.0,
2018,4-Seam Fastball,99.2,ball,14.0,2294.0,
2018,Sweeper,84.6,called_strike,7.0,2279.0,
2018,Split-Finger,86.4,blocked_ball,14.0,1320.0,
2018,4-Seam Fastball,98.9,hit_into_play,8.0,2035.0,sac_fly
2018,4-Seam Fastball,98.8,ball,13.0,2056.0,
2018,4-Seam Fastball,99.8,ball,7.0,2216.0,
2018,4-Seam Fastball,98.6,foul,1.0,2389.0,
2018,4-Seam Fastball,98.0,ball,11.0,2171.0,
2018,Split-Finger,85.8,ball,11.0,1427.0,walk
2018,Sweeper,83.3,foul,12.0,2363.0,
2018,Split-Finger,87.1,ball,11.0,1297.0,
2018,Split-Finger,89.7,foul,8.0,1201.0,
2018,4-Seam Fastball,98.0,ball,12.0,2245.0,
2018,Split-Finger,86.2,ball,11.0,1103.0,
2018,Split-Finger,87.2,foul,5.0,1198.0,
2018,4-Seam Fastball,97.8,called_strike,6.0,2364.0,
2018,Sweeper,82.0,called_strike,11.0,2431.0,
2018,4-Seam Fastball,99.7,hit_into_play,6.0,2213.0,single
2018,Curveball,72.5,ball,11.0,2374.0,
2018,4-Seam Fastball,99.9,ball,12.0,1977.0,
2018,4-Seam Fastball,99.5,called_strike,8.0,2061.0,
2018,Sweeper,82.5,ball,11.0,2244.0,walk
2018,4-Seam Fastball,96.3,foul,6.0,2153.0,
2018,Sweeper,82.3,ball,14.0,2180.0,
2018,Sweeper,83.7,ball,12.0,2238.0,
2018,Sweeper,83.5,foul,5.0,,
2018,4-Seam Fastball,95.1,foul,2.0,2057.0,
2018,4-Seam Fastball,95.0,ball,7.0,1962.0,
2018,4-Seam Fastball,96.3,hit_into_play,3.0,2296.0,single
2018,Split-Finger,85.1,ball,11.0,1320.0,
2018,4-Seam Fastball,96.8,foul,6.0,2207.0,
2018,4-Seam Fastball,95.8,hit_into_play,8.0,2301.0,field_out
2018,Sweeper,79.4,ball,11.0,2234.0,
2018,Sweeper,78.8,ball,11.0,2104.0,
2018,4-Seam Fastball,97.3,hit_into_play,6.0,2209.0,field_out
2018,Split-Finger,88.5,ball,14.0,1531.0,
2018,4-Seam Fastball,97.8,swinging_strike,6.0,2131.0,
2018,4-Seam Fastball,97.8,ball,14.0,2500.0,
2018,Sweeper,83.3,swinging_strike,14.0,2516.0,strikeout
2018,Sweeper,82.6,ball,14.0,2412.0,
2018,4-Seam Fastball,96.8,foul,8.0,2393.0,
2018,4-Seam Fastball,97.1,ball,14.0,2428.0,
2018,Sweeper,81.8,called_strike,6.0,2371.0,
2018,Sweeper,82.0,ball,13.0,2216.0,
2018,4-Seam Fastball,96.5,hit_into_play,2.0,2100.0,single
2018,Split-Finger,87.6,ball,14.0,1565.0,
2018,4-Seam Fastball,96.4,called_strike,3.0,2065.0,
2018,4-Seam Fastball,97.1,ball,11.0,2202.0,
2018,Sweeper,79.6,called_strike,4.0,2317.0,
2018,4-Seam Fastball,96.3,hit_into_play,8.0,2296.0,field_out
2018,4-Seam Fastball,94.2,foul_tip,14.0,2226.0,
2018,Split-Finger,85.8,ball,14.0,1480.0,
2018,Split-Finger,85.5,ball,14.0,1428.0,
2018,4-Seam Fastball,95.2,foul,6.0,2186.0,
2018,4-Seam Fastball,96.0,ball,11.0,2361.0,
2018,4-Seam Fastball,97.4,hit_into_play,13.0,2442.0,home_run
2018,4-Seam Fastball,96.9,foul,14.0,2237.0,
2018,Split-Finger,86.1,ball,14.0,1534.0,
2018,Split-Finger,85.5,ball,14.0,1478.0,
2018,4-Seam Fastball,95.4,foul,2.0,2114.0,
2018,4-Seam Fastball,94.9,foul,6.0,2129.0,
2018,4-Seam Fastball,93.7,ball,11.0,2141.0,
2018,Split-Finger,88.5,swinging_strike,14.0,1137.0,strikeout
2018,4-Seam Fastball,98.5,called_strike,7.0,2105.0,
2018,Split-Finger,86.3,ball,11.0,1062.0,
2018,Split-Finger,88.5,ball,11.0,978.0,
2018,4-Seam Fastball,98.0,called_strike,7.0,2055.0,
2018,Curveball,73.4,ball,13.0,2371.0,
2018,Sweeper,81.2,hit_into_play,8.0,2187.0,field_out
2018,4-Seam Fastball,95.6,ball,14.0,2037.0,walk
2018,Split-Finger,85.7,blocked_ball,14.0,1221.0,
2018,4-Seam Fastball,97.1,ball,14.0,2100.0,
2018,4-Seam Fastball,96.1,ball,14.0,2202.0,
2018,4-Seam Fastball,96.0,hit_into_play,6.0,2113.0,single
2018,Sweeper,80.3,ball,9.0,2067.0,
2018,Split-Finger,85.4,ball,14.0,1085.0,
2018,4-Seam Fastball,95.8,hit_into_play,2.0,1968.0,field_out
2018,Split-Finger,83.0,swinging_strike,9.0,1155.0,
2018,Split-Finger,87.4,swinging_strike,8.0,1107.0,strikeout
2018,Split-Finger,89.4,swinging_strike,14.0,1376.0,
2018,Sweeper,81.7,called_strike,7.0,2231.0,
2018,Sweeper,81.6,hit_into_play,9.0,2214.0,field_out
2018,4-Seam Fastball,98.2,hit_into_play,5.0,2329.0,field_out
2018,4-Seam Fastball,98.2,ball,14.0,2258.0,
2018,4-Seam Fastball,96.3,foul,6.0,2098.0,
2018,4-Seam Fastball,94.6,called_strike,8.0,2215.0,
2018,Sweeper,78.7,ball,14.0,2139.0,
2018,4-Seam Fastball,92.4,ball,11.0,1998.0,
2018,Split-Finger,87.6,swinging_strike,13.0,963.0,strikeout
2018,Split-Finger,88.1,ball,11.0,1193.0,
2018,4-Seam Fastball,99.0,ball,12.0,2337.0,
2018,4-Seam Fastball,99.1,foul,1.0,2310.0,
2018,Split-Finger,86.1,swinging_strike,7.0,1137.0,
2018,4-Seam Fastball,99.4,swinging_strike,2.0,2329.0,strikeout
2018,Split-Finger,88.6,swinging_strike,14.0,1000.0,
2018,4-Seam Fastball,97.5,swinging_strike,1.0,2034.0,
2018,4-Seam Fastball,98.8,swinging_strike,6.0,2086.0,strikeout
2018,4-Seam Fastball,97.8,ball,11.0,2035.0,
2018,Split-Finger,89.3,ball,14.0,1233.0,
2018,Split-Finger,87.3,swinging_strike,14.0,1204.0,
2018,Split-Finger,82.9,swinging_strike,14.0,1085.0,
2018,Split-Finger,89.2,hit_into_play,7.0,1117.0,field_out
2018,4-Seam Fastball,98.9,swinging_strike,1.0,2188.0,
2018,,87.8,foul,7.0,994.0,
2018,4-Seam Fastball,99.6,swinging_strike,9.0,2173.0,strikeout
2018,4-Seam Fastball,97.0,swinging_strike,9.0,2239.0,
2018,Split-Finger,84.3,ball,7.0,1001.0,
2018,Sweeper,82.5,called_strike,9.0,2219.0,
2018,Split-Finger,86.8,hit_into_play,8.0,963.0,field_out
2018,Split-Finger,84.0,foul,5.0,1160.0,
2018,Curveball,68.5,called_strike,11.0,2126.0,
2018,Split-Finger,87.4,swinging_strike,9.0,1233.0,strikeout
2018,4-Seam Fastball,96.7,called_strike,8.0,2166.0,
2018,Split-Finger,85.1,ball,11.0,1161.0,
2018,4-Seam Fastball,96.1,foul,9.0,2207.0,
2018,4-Seam Fastball,97.7,ball,14.0,2247.0,
2018,Split-Finger,88.4,swinging_strike,8.0,1127.0,strikeout
2018,Split-Finger,85.6,called_strike,1.0,1288.0,
2018,Sweeper,80.5,called_strike,4.0,2316.0,
2018,4-Seam Fastball,97.5,hit_into_play,13.0,2140.0,field_out
2018,4-Seam Fastball,94.1,foul,5.0,2150.0,
2018,Sweeper,80.3,ball,14.0,2106.0,
2018,Sweeper,79.9,ball,1.0,2135.0,
2018,4-Seam Fastball,94.6,called_strike,5.0,2153.0,
2018,Split-Finger,84.8,hit_into_play,8.0,1047.0,field_out
2018,Sweeper,81.5,called_strike,4.0,2212.0,
2018,4-Seam Fastball,96.3,ball,14.0,2223.0,
2018,Split-Finger,87.0,swinging_strike,8.0,1292.0,strikeout
2018,Split-Finger,84.9,swinging_strike,7.0,1248.0,
2018,4-Seam Fastball,96.5,ball,14.0,2241.0,
2018,4-Seam Fastball,96.3,swinging_strike,1.0,2252.0,
2018,Split-Finger,84.2,ball,13.0,1329.0,
2018,4-Seam Fastball,95.9,hit_into_play,9.0,2142.0,field_out
2018,4-Seam Fastball,95.7,ball,14.0,2293.0,
2018,4-Seam Fastball,95.1,foul,6.0,2177.0,
2018,Sweeper,81.1,ball,11.0,,
2018,4-Seam Fastball,96.4,ball,14.0,2171.0,
2018,4-Seam Fastball,93.6,called_strike,4.0,2102.0,
2018,Split-Finger,87.2,swinging_strike,14.0,1122.0,strikeout
2018,Split-Finger,86.7,swinging_strike,13.0,1307.0,
2018,4-Seam Fastball,96.7,called_strike,8.0,2273.0,
2018,4-Seam Fastball,96.0,foul_tip,8.0,2327.0,strikeout
2018,Sweeper,82.3,ball,11.0,2272.0,
2018,Split-Finger,87.2,ball,14.0,1240.0,
2018,Split-Finger,85.9,ball,8.0,1362.0,
2018,4-Seam Fastball,95.9,foul,5.0,2246.0,
2018,Sweeper,79.7,called_strike,5.0,2339.0,
2018,Split-Finger,85.6,swinging_strike,13.0,1031.0,strikeout
2018,4-Seam Fastball,95.7,foul,1.0,2279.0,
2018,4-Seam Fastball,95.8,swinging_strike,5.0,2294.0,
2018,Split-Finger,86.3,ball,14.0,1381.0,
2018,4-Seam Fastball,93.4,called_strike,7.0,2158.0,
2018,4-Seam Fastball,95.0,ball,11.0,2189.0,
2018,Split-Finger,88.3,hit_into_play,5.0,1612.0,field_out
2018,Split-Finger,90.4,swinging_strike,8.0,1582.0,
2018,Split-Finger,89.9,swinging_strike,9.0,1533.0,
2018,4-Seam Fastball,97.7,hit_into_play,5.0,2314.0,field_out
2018,4-Seam Fastball,98.1,ball,1.0,2132.0,
2018,Split-Finger,87.5,foul,4.0,1381.0,
2018,4-Seam Fastball,97.2,hit_into_play,9.0,2179.0,field_out
2018,4-Seam Fastball,95.3,ball,14.0,2072.0,
2018,Split-Finger,88.6,swinging_strike,5.0,1228.0,strikeout
2018,4-Seam Fastball,98.3,ball,12.0,2238.0,
2018,Sweeper,81.8,foul,2.0,2452.0,
2018,Split-Finger,90.8,ball,14.0,1583.0,
2018,Split-Finger,89.6,swinging_strike,14.0,1496.0,
2018,Sweeper,81.1,called_strike,9.0,2312.0,
2018,Split-Finger,88.8,hit_into_play,8.0,1460.0,field_out
2018,4-Seam Fastball,98.2,foul,1.0,2301.0,
2018,Split-Finger,88.9,foul,5.0,1377.0,
2018,Split-Finger,90.0,foul,8.0,1311.0,
2018,Split-Finger,88.2,swinging_strike,13.0,1358.0,
2018,4-Seam Fastball,95.5,called_strike,1.0,2182.0,
2018,4-Seam Fastball,94.2,hit_into_play,1.0,2157.0,field_out
2018,4-Seam Fastball,94.8,ball,11.0,2092.0,
2018,Split-Finger,89.3,swinging_strike_blocked,14.0,1399.0,strikeout
2018,4-Seam Fastball,98.3,ball,14.0,2345.0,
2018,4-Seam Fastball,97.2,foul,5.0,2149.0,
2018,Sweeper,81.8,foul,13.0,2429.0,
2018,4-Seam Fastball,97.7,swinging_strike,13.0,2068.0,
2018,4-Seam Fastball,98.6,ball,14.0,2124.0,
2018,4-Seam Fastball,96.8,ball,13.0,2009.0,
2018,Sweeper,83.9,hit_into_play,8.0,2553.0,field_out
2018,Split-Finger,89.9,blocked_ball,14.0,1339.0,
2018,Sweeper,81.6,ball,13.0,2363.0,
2018,Sweeper,82.2,called_strike,4.0,2406.0,
2018,Sweeper,82.4,called_strike,1.0,2392.0,
2018,4-Seam Fastball,98.0,ball,11.0,2270.0,walk
2018,4-Seam Fastball,97.8,called_strike,11.0,2108.0,
2018,4-Seam Fastball,98.9,ball,13.0,2187.0,
2018,Split-Finger,88.2,ball,14.0,1515.0,
2018,Curveball,74.5,ball,13.0,2434.0,
2018,Sweeper,85.4,hit_into_play,6.0,2515.0,field_out
2018,Split-Finger,90.1,ball,14.0,1394.0,
2018,4-Seam Fastball,99.5,foul,5.0,2266.0,
2018,Sweeper,81.8,foul,7.0,2490.0,
2018,Sweeper,81.7,called_strike,2.0,2422.0,
2018,4-Seam Fastball,98.3,ball,12.0,2279.0,
2018,4-Seam Fastball,96.9,swinging_strike,5.0,2255.0,
2018,Sweeper,79.6,ball,1.0,2365.0,
2018,Split-Finger,90.2,swinging_strike,13.0,1537.0,strikeout
2018,4-Seam Fastball,99.1,swinging_strike,5.0,2295.0,
2018,4-Seam Fastball,98.6,swinging_strike,6.0,2387.0,
2018,Split-Finger,90.4,ball,14.0,1448.0,
2018,Curveball,74.6,hit_into_play,7.0,2417.0,field_out
2018,Sweeper,82.3,hit_into_play,6.0,2435.0,field_out
2018,4-Seam Fastball,97.6,foul,1.0,2177.0,
2018,4-Seam Fastball,96.4,foul,1.0,2145.0,
2018,Sweeper,80.7,ball,13.0,2331.0,
2018,4-Seam Fastball,96.2,ball,11.0,2157.0,
2018,Sweeper,80.4,called_strike,6.0,2297.0,
2018,Sweeper,78.8,ball,14.0,2260.0,
2018,Split-Finger,90.1,hit_into_play,13.0,1364.0,field_out
2018,Split-Finger,87.9,swinging_strike,8.0,1464.0,
2018,Curveball,75.6,called_strike,2.0,2586.0,
2018,4-Seam Fastball,98.3,hit_into_play,5.0,2275.0,field_out
2018,Split-Finger,89.1,ball,14.0,1332.0,
2018,Sweeper,83.3,called_strike,2.0,2450.0,
2018,4-Seam Fastball,98.5,ball,14.0,2299.0,
2018,4-Seam Fastball,98.7,called_strike,8.0,2330.0,
2018,Sweeper,82.7,hit_into_play,6.0,2383.0,home_run
2018,Sweeper,81.8,called_strike,4.0,2402.0,
2018,4-Seam Fastball,99.5,hit_into_play,7.0,2278.0,single
2018,Split-Finger,89.8,blocked_ball,14.0,1524.0,
2018,Sweeper,83.6,foul,11.0,2444.0,
2018,Sweeper,84.8,called_strike,6.0,2436.0,
2018,4-Seam Fastball,97.6,foul,1.0,2274.0,
2018,4-Seam Fastball,97.9,hit_into_play,2.0,2103.0,single
2018,4-Seam Fastball,98.1,ball,11.0,2116.0,
2018,Sweeper,84.2,swinging_strike,11.0,2378.0,strikeout
2018,Sweeper,82.2,swinging_strike,11.0,2338.0,
2018,Sweeper,81.7,called_strike,4.0,2255.0,
2018,Split-Finger,89.4,swinging_strike,9.0,1515.0,strikeout
2018,Split-Finger,88.9,called_strike,2.0,1504.0,
2018,4-Seam Fastball,99.6,called_strike,5.0,2331.0,
2018,4-Seam Fastball,98.4,hit_into_play,6.0,2281.0,field_out
2018,Sweeper,83.7,ball,11.0,2347.0,
2018,4-Seam Fastball,98.6,foul,11.0,2250.0,
2018,4-Seam Fastball,99.0,ball,11.0,2301.0,
2018,4-Seam Fastball,98.8,ball,1.0,2385.0,
2018,4-Seam Fastball,98.1,swinging_strike,1.0,2315.0,
2018,Split-Finger,88.0,swinging_strike,14.0,1435.0,strikeout
2018,Sweeper,83.6,ball,2.0,2368.0,
2018,Sweeper,81.5,swinging_strike,2.0,2355.0,
2018,4-Seam Fastball,96.4,called_strike,4.0,2107.0,
2018,,,swinging_strike,,,strikeout
2018,,,swinging_strike,,,
2018,,,called_strike,,,
2018,,,hit_into_play,,,home_run
2018,,,foul,,,
2018,,,swinging_strike,,,
2018,,,ball,,,
2018,,,ball,,,
2018,,,ball,,,
2018,,,hit_into_play,,,single
2018,,,hit_into_play,,,single
2018,,,hit_into_play,,,single
2018,,,hit_into_play,,,single
2018,,,hit_by_pitch,,,hit_by_pitch
2018,,,hit_into_play,,,home_run
2018,,,ball,,,
2018,,,ball,,,
2018,,,hit_into_play,,,field_out
2018,,,swinging_strike,,,strikeout
2018,,,swinging_strike,,,
2018,,,swinging_strike,,,
2018,,,hit_into_play,,,single
2018,,,called_strike,,,strikeout
2018,,,called_strike,,,
2018,,,called_strike,,,
2018,,,ball,,,walk
2018,,,ball,,,
2018,,,ball,,,
2018,,,ball,,,
2021,4-Seam Fastball,99.2,foul_tip,2.0,2095.0,strikeout
2021,Split-Finger,91.8,foul,13.0,1293.0,
2021,Sweeper,85.5,swinging_strike,8.0,2358.0,
2021,4-Seam Fastball,97.4,foul,5.0,2008.0,
2021,Split-Finger,90.8,ball,13.0,1347.0,
2021,Sweeper,85.2,hit_into_play,6.0,2148.0,field_out
2021,Sweeper,84.4,ball,14.0,2249.0,
2021,Sweeper,85.3,hit_into_play,1.0,2303.0,home_run
2021,Sweeper,84.3,called_strike,4.0,2241.0,
2021,Sweeper,83.0,ball,11.0,2261.0,
2021,Split-Finger,90.6,called_strike,11.0,1022.0,strikeout
2021,Sweeper,83.8,swinging_strike,5.0,2170.0,
2021,4-Seam Fastball,96.6,ball,1.0,1826.0,
2021,Sweeper,84.3,foul,5.0,2185.0,
2021,Sweeper,85.0,hit_into_play,8.0,2305.0,field_out
2021,Sweeper,85.5,ball,11.0,2409.0,
2021,Sweeper,84.9,called_strike,5.0,2384.0,
2021,Split-Finger,90.5,ball,13.0,1224.0,
2021,Sweeper,84.2,swinging_strike,1.0,2361.0,strikeout
2021,Split-Finger,91.1,ball,14.0,1293.0,
2021,Sweeper,87.0,ball,14.0,2487.0,
2021,Sweeper,84.6,called_strike,1.0,2418.0,
2021,Sweeper,85.4,foul,6.0,2331.0,
2021,Sweeper,86.5,ball,14.0,2286.0,
2021,4-Seam Fastball,98.6,hit_into_play,8.0,2005.0,single
2021,Split-Finger,88.7,hit_by_pitch,11.0,1090.0,hit_by_pitch
2021,4-Seam Fastball,97.5,ball,14.0,1995.0,
2021,Split-Finger,90.5,foul,14.0,1071.0,
2021,Sweeper,85.5,foul,2.0,2330.0,
2021,Split-Finger,88.8,foul,1.0,1250.0,
2021,Sweeper,86.2,hit_into_play,11.0,2185.0,field_out
2021,Sweeper,84.3,foul,8.0,2125.0,
2021,Sweeper,86.5,hit_into_play,5.0,2436.0,field_out
2021,4-Seam Fastball,99.0,called_strike,4.0,2050.0,
2021,Sweeper,84.8,hit_into_play,8.0,2401.0,field_out
2021,Sweeper,85.3,ball,12.0,2443.0,
2021,Sweeper,84.4,called_strike,1.0,2361.0,
2021,Split-Finger,92.0,hit_into_play,7.0,1374.0,single
2021,4-Seam Fastball,98.9,called_strike,4.0,1970.0,strikeout
2021,Sweeper,86.2,foul,6.0,2301.0,
2021,Sweeper,85.9,foul,5.0,2235.0,
2021,4-Seam Fastball,98.4,ball,12.0,1984.0,
2021,Sweeper,84.8,foul,6.0,2195.0,
